# 무라벨 5500건(u00~u10, 코드 14f03d1 원응답). u11(500건)은 sme 문서 예산 축소 1건으로 재생 거부 — 제외. 방향은 HEAD 대비. 정답 없음 — 꼴만 본다.
HEAD vs 회차 CSV 차이 항목: {'v3': 29, 'v5': 57, 'v6': 77}
HEAD v9=1 385 / 5500
== off: outside=0 down=0 (0.00%) up=41 (0.75%) e9-only=0 | dev down 0 up 4 (2.0%)
   DOWN PPS-D-001341 | HEAD: 니로EV 3대 임차 | NEW: 
   DOWN PPS-D-001223 | HEAD: 스타리아 하이브리드 11인승 | NEW: 
   DOWN PPS-D-004838 | HEAD: ArtisanLink Pro Special Staining System | NEW: 
   DOWN PPS-D-007442 | HEAD: 방청 및 방오도료(해중생물 부착방지)는 조광요턴(주)의 SEAMATE 계열을 사용한다. | NEW: 
   DOWN PPS-D-021411 | HEAD: AI VIEW 라이센스 | NEW: 
   DOWN PPS-D-017891 | HEAD: C-Therm Trident | NEW: 
   DOWN PPS-D-016387 | HEAD: INTROVIEW® PRO 소프트웨어를 통한 다양한 2D &3D 이미징 모드 | NEW: 
   DOWN PPS-D-002217 | HEAD: 연구원의 히트 영상인 “잠수함은 어떻게 바닷속에서 다닐 수 있을까” 애니메이션 영상 후속편 제작 (필수) | NEW: 
   DOWN PPS-D-020552 | HEAD: 스피커 : MA SOUND급 이상의 라인어레이 스피커 | NEW: 
   DOWN PPS-D-020854 | HEAD: 록타이트 #243 50ML | NEW: 
   DOWN PPS-D-013948 | HEAD: 해석 프로그램(Ansys CFD Premium) | NEW: 
   DOWN PPS-D-004253 | HEAD: PHYZEN PACBIO SMRT library 제작 및 QC | NEW: 
   DOWN PPS-D-011370 | HEAD: 모든 제품은 [2026년 모델]로 납품하며 | NEW: 
   DOWN PPS-D-019802 | HEAD: 2026 레이 전기차 1.0. 라이트 A/T 기본형(경형 전기차, 4인승 승용) | NEW: 
   DOWN PPS-D-007288 | HEAD: 멀티미디어내비플러스 Ⅱ | NEW: 
   DOWN PPS-D-018575 | HEAD: 86100 Scurry USB Interface Export ------------------------------------ | NEW: 
   DOWN PPS-D-005438 | HEAD: i-scan function is a software tool integrated in the DEFINA processor. | NEW: 
   DOWN PPS-D-006979 | HEAD: 가상 로봇 설계 시뮬레이터 SOLIDWORKS EDU 라이선스 30USER 제공 | NEW: 
   DOWN PPS-D-017821 | HEAD: 계약 상대자는 24톤 암롤 트럭을 보유(소유)하고 있어야 한다. | NEW: 
   DOWN PPS-D-005810 | HEAD: 8002호 노즐이 장착된 잔류분무기 | NEW: 
   DOWN PPS-D-021011 | HEAD: 겉감:TR하이미어 | NEW: 
   DOWN PPS-D-009252 | HEAD: Truseq Nano library 방식 사용, PE library, NovaSeqX Platform 사용, 151bpX2 | NEW: 
   DOWN PPS-D-004923 | HEAD: 설비 내역 : 삼정이엔씨 냉동기 2SET(수냉식 메인 + 공냉식 서브 복합 타입) | NEW: 
   DOWN PPS-D-019148 | HEAD: 슈퍼브레인H 전용SW 사용조건부 임대계약 | NEW: 
   DOWN PPS-D-002267 | HEAD: 펌프를 보호하기 위해 각 펌프 마다 MCCB(Schneider Electric사) 및 과부하 방지 장치가 내장되어야 한다. | NEW: 
   DOWN PPS-D-010860 | HEAD: 케토크린플라스타 | NEW: 
   DOWN PPS-D-014774 | HEAD: AOMEi BACKUPPER PROFESSIONAL | NEW: 
   DOWN PPS-D-016432 | HEAD: 스케치업(Sketch-Up) | NEW: 
   DOWN PPS-D-021888 | HEAD: 디자인 스토리 설명 (곽현주 디자이너) | NEW: 
   DOWN PPS-D-000099 | HEAD: TECORA(DECS) | NEW: 
   DOWN PPS-D-008116 | HEAD: 항공사는 [수요기관(고등학교)]가 예약한 항공사(아시아나, 대한항공)로 제한합니다. | NEW: 
   DOWN PPS-D-001468 | HEAD: 2026년형 대형승용차 7인승 A/T | NEW: 
   DOWN PPS-D-011639 | HEAD: 니코틴엘(1단계) *상부에 황갈색 지지체와 하부에 황색의 방출막이 있는 직경62mm의 원형 패취제 갑 일반의약품 | NEW: 
   DOWN PPS-D-015011 | HEAD: 도급자는 용역 수행에 필요한 트럭(더블캡) 1톤 1대 | NEW: 
   DOWN PPS-D-020430 | HEAD: LabVIEW(그래피컬 언어) 외에도 ANSI C 기반의 LabWindows/CVI와 .NET 기반의 Measurement S | NEW: 
   DOWN PPS-D-000574 | HEAD: 47 과도 도루코,대 5 | NEW: 
   DOWN PPS-D-021350 | HEAD: Rolls-Royce solutions에서 발급한 순정품증명서 | NEW: 
   DOWN PPS-D-008787 | HEAD: Architecture: Blackwell Architecture | NEW: 
   DOWN PPS-D-020926 | HEAD: 채용접수 시스템((주)마이다스인 JOBDA)* 운영 | NEW: 
   DOWN PPS-D-017959 | HEAD: Architecture : NVIDIA Ampere | NEW: 
   DOWN PPS-D-009129 | HEAD: 2. 소프트웨어: HELIX(설치 및 내장) | NEW: 
   DOWN PPS-D-011235 | HEAD: “스마트 송장” 앱을 설치후 GPS를 통한 운행경로 및 상ㆍ하차지 자동 운행 관리 하는 시스템을 적용해야 한다. | NEW: 
   DOWN PPS-D-012610 | HEAD: 5) 소프트웨어 – MPA CT-Plus 소프트웨어를 사용한다. | NEW: 
   E9   PPS-D-021748 | HEAD: OxiMaxTM 펄스옥시미터시스템은 | NEW: 1. 모델명 : 계약장비의 모델명 기록 2. 장비명 : 국문과 영문으로 기록
   E9   PPS-D-008691 | HEAD: Zoom Workplace for Education School and Campus Annual | NEW: ◦ 제 조 사 : ◦ 모델명 :
   E9   PPS-D-009361 | HEAD: 2 Zoom Workplace Pro(3년) 1 | NEW: m 모델: 송신기 ET-301HK(핸드마이크) / 수신기 WRX-302L
   E9   PPS-D-012556 | HEAD: Motor : 6322C3/6322C3VL | NEW: -- 형식 : Squirrel: Cage
   E9   PPS-D-019432 | HEAD: 주제관 형태 : TFS텐트 (1동) | NEW: 다. 전시 형식: 패널, 사진, 영상, 실물 모형, 인터랙티브 콘텐츠 등
   E9   PPS-D-017526 | HEAD: 4) 이미지프로세싱 소프트웨어 : EVP-Plus 또는 S-Vue | NEW: 5) 제조사 : X-ray 제조사
   E9   PPS-D-020400 | HEAD: 치수: 441(W) x 262(D) x 546 mm(H) | NEW: 법인(상호)명: 장비명: 모델: 제조사:
   E9   PPS-D-016370 | HEAD: 상지재활로봇 1set, 소아용 웨어러블 재활로봇 1set, 재활트레드밀1set, 전동높이조절 치료베드 1set, 전동 상하지  | NEW: 1. 모델명 : 계약한 장비의 모델명 기록
   E9   PPS-D-015632 | HEAD: S-VUE : FDA 승인 받은 50% 감소된 선량으로 고해상도 이미지 획득이 가능한 기술 | NEW: (1) 디텍터 형식 : Amorphous Silicon TFT 방식
   E9   PPS-D-005940 | HEAD: Xinics Commons 콘텐츠관리시스템과의 클라우드 영상 편집기와 호환 제공 | NEW: - 파일 형식 : MP4(H.264) 지원(차후 4K 업그레이드가 가능해야함)
   E9   PPS-D-008279 | HEAD: 라바짜“그랜드에스프레소” | NEW: - 원산지: 이태리 – 제조사:이태리“루이지라바짜”사
   E9   PPS-D-016992 | HEAD: 2026 MUSSO(E) 블랙 엣지 4WD AT(화물 소형) | NEW: - 차종/모델: 2026 MUSSO(E) 블랙 엣지 4WD AT(화물 소형)
   E9   PPS-D-001191 | HEAD: Flight Controller(Leonardo) Arduino 프로그래밍 가능 | NEW: A. 특징 (Features) 본 장비는 드론의 자율비행 및 미션 수행을 위해 AI 기술을 융합하는 방법을 교육하기 위한 것이
   E9   PPS-D-020046 | HEAD: KCT 임상논문 (5개 이상) | NEW: - 형식 : 자유양식, PDF로 제출
